2022-06-02 09:02:04:INFO:Namespace(alpha=1, attn_dropout=0.1, attn_mask=True, augment_epoch=10, batch_size=512, beta=1.17, embed_dim=1024, embed_dropout=0.25, k_shot=16, layers=1, lr=0.015, num_heads=4, refine_epoch=20, refine_lr=0.01, relu_dropout=0.1, res_dropout=0.1, temperature=0.05, topK=5, train_epoch=0, transformer_alpha=1.0, transformer_beta=1.17)
2022-06-02 09:02:12:INFO:1000 classes, 7 templates
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.274
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.309
2022-06-02 09:02:23:INFO:alpha:1.25, beta:3.343
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.377
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.412
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.447
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.481
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.516
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.550
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.585
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.619
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.654
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.688
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.723
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.757
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.792
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.826
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.861
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.895
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.930
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.964
2022-06-02 09:02:24:INFO:alpha:1.25, beta:3.999
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.033
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.067
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.102
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.136
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.171
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.205
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.240
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.274
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.309
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.343
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.378
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.412
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.447
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.481
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.516
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.550
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.585
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.620
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.654
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.688
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.723
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.757
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.792
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.827
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.861
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.896
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.930
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.965
2022-06-02 09:02:24:INFO:alpha:1.25, beta:4.999
2022-06-02 09:02:24:INFO:alpha:1.25, beta:5.034
2022-06-02 09:02:24:INFO:alpha:1.25, beta:5.068
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.103
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.137
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.171
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.206
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.240
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.275
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.309
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.344
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.378
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.413
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.447
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.482
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.516
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.551
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.586
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.620
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.655
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.689
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.723
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.758
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.792
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.827
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.861
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.896
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.931
2022-06-02 09:02:25:INFO:alpha:1.25, beta:5.965
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.000
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.034
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.069
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.103
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.137
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.172
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.206
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.241
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.276
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.310
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.345
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.379
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.413
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.448
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.482
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.517
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.551
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.586
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.621
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.655
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.689
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.724
2022-06-02 09:02:25:INFO:alpha:1.25, beta:6.758
2022-06-02 09:02:26:INFO:alpha:1.25, beta:6.793
2022-06-02 09:02:26:INFO:alpha:1.25, beta:6.827
2022-06-02 09:02:26:INFO:alpha:1.25, beta:6.862
2022-06-02 09:02:26:INFO:alpha:1.25, beta:6.897
2022-06-02 09:02:26:INFO:alpha:1.25, beta:6.931
2022-06-02 09:02:26:INFO:alpha:1.25, beta:6.966
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.100
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.135
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.169
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.204
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.238
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.272
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.307
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.342
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.376
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.410
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.445
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.480
2022-06-02 09:02:26:INFO:alpha:1.5, beta:0.514
